plot_key,SI_gada_plot,SI_gada_n,n_species
44.464_-115.3167,17.3291355278325,4,1
46.7805_-122.6449,28.9837917181868,7,1
48.0568_-117.157,16.7893267675284,12,1
45.8236_-123.5698,42.9563379790907,3,1
47.8828_-114.9284,16.4619624883286,6,1
45.5751_-113.8146,18.1123035572299,4,1
37.6235_-106.5247,16.2628221740863,11,2
43.3803_-123.8373,32.5073637470241,19,1
45.4508_-121.9171,24.4791499297159,6,1
38.8161_-123.0976,26.9518857153418,5,1
47.7657_-116.1483,16.8579347829139,1,1
48.4722_-119.963,12.7014517966325,12,1
48.6521_-121.6612,31.2276555719093,8,1
44.7952_-118.6734,19.3141977256427,9,1
45.3118_-123.4508,35.3937069932113,10,1
40.1569_-105.3559,9.61855459615836,8,1
47.6277_-120.6678,31.0183927437769,7,1
46.6539_-121.5633,28.3835776601402,6,1
47.0582_-121.9626,31.324047936646,14,1
33.7797_-107.4805,20.4487216215807,4,1
45.0081_-122.0325,28.4340447323327,40,1
45.6037_-110.3603,16.6643323854717,8,1
46.288_-123.4517,31.3139875490375,4,1
42.1613_-123.6433,22.2658703149722,10,1
47.7821_-114.2717,14.1555206439862,4,1
47.3313_-121.3806,24.7182740706806,7,1
38.5967_-111.7909,13.3598407582823,9,2
42.0878_-124.2837,33.2870670704418,30,1
44.2664_-119.2966,17.9805890270972,6,1
48.0101_-123.005,26.0763553662488,8,1
42.4725_-124.1971,38.6018345621929,10,1
44.2603_-122.8279,29.9894378777906,22,1
45.0551_-123.8609,33.7470012043626,4,1
48.9718_-117.4583,17.3403296838813,5,1
48.8021_-117.5577,20.7862574689032,12,1
44.7189_-114.4773,11.1246950063265,2,1
37.204_-122.2012,26.4305746098351,7,1
46.8116_-122.7654,26.760708135035,20,1
41.0762_-121.6228,18.7255876005549,2,1
42.2798_-122.335,24.7385746122725,6,1
47.9203_-123.2284,20.235254917294,1,1
46.3365_-121.6154,19.2555903739876,13,1
42.0138_-123.0659,29.1748083913908,9,1
47.2199_-123.7011,29.9316941339648,20,1
44.2995_-119.5689,19.5712740423863,6,1
43.9562_-122.5553,53.592677768951,12,1
43.7317_-122.4159,40.9552496782509,16,1
41.9961_-122.7171,31.4962922482855,6,1
41.6373_-123.8634,28.729958549572,5,1
46.6105_-121.8877,28.6890502885481,10,1
48.0894_-117.4345,21.7645611987846,7,1
45.5821_-118.3622,18.2236798589202,7,1
32.6121_-109.8261,16.5167608576556,5,1
45.6042_-116.7187,18.074184300357,9,1
44.7121_-123.4446,38.5398715758712,17,1
46.68_-121.8178,32.2933725318239,6,1
42.8502_-123.4282,24.8233721348692,26,1
42.8373_-123.5945,20.1315191093232,10,1
42.2497_-123.9622,32.3979709967575,17,1
38.2172_-111.4556,10.0009606523732,7,2
45.9451_-122.9658,34.03692243963,14,1
39.0643_-121.2554,32.332144813537,8,1
41.1037_-123.8496,14.6225342274045,10,1
48.9371_-118.3293,19.3804268592784,6,1
44.9141_-123.8997,30.2765324933666,13,1
46.6852_-121.7505,31.2232624031837,6,1
43.9603_-114.4526,13.7813814040506,7,1
39.4509_-120.908,22.052233560174,9,1
48.25_-118.2081,17.4331228786521,6,1
44.7298_-113.2119,10.0201486147206,1,1
42.8475_-123.1786,25.4027858809386,10,1
41.8023_-123.9852,24.5917858993725,24,1
41.1105_-123.8192,28.2550702617058,15,1
39.2091_-123.4091,40.2294544637077,3,1
46.5576_-111.4342,17.120479141659,6,1
46.0708_-121.5827,33.9237037129618,10,1
40.1361_-123.0104,21.4026417874764,6,1
43.378_-111.2689,24.4864238369668,6,1
46.2739_-121.1972,25.462959644723,6,1
47.5722_-121.8625,31.1522847957046,22,1
41.0458_-121.971,35.0845604170518,9,1
43.35_-123.9907,44.3233914400449,16,1
40.2429_-120.7044,23.9021806567025,6,1
46.5921_-111.4594,13.0275986470245,5,1
45.2574_-123.3705,35.0796462696063,15,1
47.283_-123.9643,33.7078518623983,24,1
47.3595_-120.5769,17.1113926905577,9,1
38.2362_-107.5109,10.5244898699756,2,1
48.6543_-120.3608,15.535661202608,4,1
43.3914_-123.1626,35.8874502876424,11,1
43.3518_-122.9943,38.3560676129081,6,1
47.9629_-124.2091,28.1344072191903,10,1
45.8197_-122.9132,27.5246446540924,24,1
45.0819_-114.4597,18.2493622060869,5,1
44.9848_-117.5543,21.258262157259,6,1
48.3846_-117.568,27.4062732242354,6,1
44.4161_-121.9361,26.8243925750551,6,1
45.8507_-121.6906,36.8746783914544,24,1
41.7297_-124.0023,6.6844700830619,6,1
42.4146_-122.5799,18.769883367443,7,1
40.4082_-123.9196,38.6578012262081,9,1
45.0529_-121.7034,26.1913897838701,1,1
37.4184_-105.2372,13.0790722148873,4,1
44.5522_-119.0427,29.9861634591222,6,1
44.8596_-123.7175,25.5027651308276,9,1
41.7505_-122.1813,19.7649197010102,5,1
43.1701_-123.7028,41.5585359915805,5,1
45.5876_-118.3335,26.4018600658953,6,1
40.1868_-123.7593,32.5312559614099,21,1
46.6933_-122.9377,24.6789290868053,10,1
45.3538_-123.8726,26.1495068497434,6,1
34.2498_-110.6651,16.0107737047013,2,1
45.043_-116.1463,19.9932246378468,4,1
47.4612_-117.3113,19.5713010866584,6,1
43.513_-122.6263,17.4749121035295,23,1
43.9778_-123.6442,42.7128690452139,5,1
47.2774_-121.8635,28.4916162206164,8,1
48.6501_-122.0973,43.9452350064175,28,1
33.3724_-108.1889,18.5510842548439,3,1
42.6277_-123.0319,23.4201234515119,10,1
43.0736_-109.1742,10.3120676324236,2,1
48.5563_-121.8638,36.271222827447,32,1
45.2272_-121.4693,30.4857090910345,12,1
36.0462_-106.4414,19.3838489089128,5,1
48.7314_-117.1965,18.8359899357188,6,1
39.6781_-107.6204,12.3270909249526,4,1
48.2073_-115.9261,23.2482912385789,4,1
33.1247_-105.7492,13.5874557255337,2,1
45.8389_-114.0358,22.2016472493049,8,1
41.3496_-123.0755,18.2932135802189,9,1
47.3688_-121.4041,27.3786638279624,6,1
42.1692_-124.3048,33.2781002409088,11,1
37.239_-122.3054,39.6186437883902,5,1
39.8641_-120.8254,18.5171366293676,13,1
39.7204_-105.6922,10.36872419958,11,2
44.5056_-123.7978,59.7534794019179,10,1
45.5027_-123.6639,32.7788090823334,12,1
44.2313_-118.2704,25.4421580986558,5,1
40.7957_-122.103,15.6317925901749,11,1
48.7279_-121.6998,40.5918492819127,18,1
43.6752_-123.7105,35.2589343693865,35,1
43.3408_-122.9515,30.0380484254583,15,1
44.0076_-122.5162,36.7876851121492,10,1
46.8639_-110.4115,14.3429991592519,4,1
45.9357_-121.2316,32.1421768639741,11,1
46.7607_-115.2227,18.730806216786,1,1
38.758_-120.4288,42.5604319718123,3,1
38.0411_-105.5116,12.5737546812974,5,1
46.9233_-113.5607,13.0909528740446,7,1
33.7765_-107.4245,9.51861923969887,2,1
39.255_-105.1231,12.0365922497671,7,1
47.5205_-121.8607,35.8252253084451,4,1
46.0118_-111.3231,11.0822901743647,2,1
43.6312_-122.2134,32.8885100792184,12,1
43.2655_-122.5643,30.8277944521069,3,1
44.8413_-122.4203,30.7180370920758,42,1
44.2236_-123.7544,27.4681959463918,14,1
46.6468_-123.8756,27.3182586117565,20,1
44.2012_-122.3442,40.2714874743617,7,1
43.685_-122.4849,35.8487674877358,9,1
47.9177_-123.0321,20.8663732917728,15,1
47.6467_-122.7614,30.1903704793039,15,1
40.3627_-123.4649,28.4533116243233,13,1
48.3756_-117.4137,24.152686621637,5,1
44.0073_-122.2752,21.1328595929513,9,1
41.9413_-123.7921,24.9051226039057,18,1
46.7255_-116.4189,20.8194013943423,4,1
44.2009_-123.7519,33.2502198942854,40,1
44.5019_-113.3231,13.8203469940139,4,1
44.4992_-122.4829,46.1803795632246,10,1
40.5682_-121.8244,20.8947722222372,8,1
42.6863_-111.1761,15.6496431844485,4,1
46.7292_-110.6067,16.0929964135622,4,1
46.5523_-110.6096,10.0879948695231,4,1
39.5235_-105.3559,11.553738369843,2,1
36.4171_-105.3938,21.918321806149,2,1
44.3632_-111.5897,19.3326974644963,6,1
46.4401_-123.3768,26.2280541308203,13,1
43.2944_-122.8269,20.368270150666,10,1
45.8417_-121.2883,24.3540776899499,9,1
46.2897_-121.7965,28.0911147720578,6,1
42.8573_-123.5246,30.2021781628302,15,1
48.7048_-122.8826,26.2334462300566,8,1
43.8337_-122.5542,47.9528090684465,9,1
47.0451_-121.2997,26.814096199723,11,1
46.6055_-121.0997,16.783033564762,7,1
46.0666_-123.3868,42.1674320165001,10,1
42.9262_-109.0242,11.3917063459346,3,1
46.314_-121.7193,29.0777702056085,8,1
45.8184_-115.4048,23.6735173975815,1,1
46.2397_-122.3574,15.6602475409821,5,1
48.2896_-117.6456,27.4501607225946,9,1
48.4442_-119.966,15.9963826151489,6,1
44.2289_-122.2823,33.6338832573989,8,1
47.0585_-124.0544,24.3967891347374,28,1
40.2208_-123.9256,20.751289861989,11,1
46.6068_-113.8743,17.9397234516589,5,1
44.6221_-118.8947,23.2428473921747,7,1
37.8566_-111.9098,11.9838962075221,8,2
44.9565_-121.9231,26.8584647413218,15,1
39.3208_-105.2038,12.3344101137835,2,1
48.1937_-121.0453,23.6496239760741,6,1
38.8265_-123.4923,28.1682940807157,3,1
43.4472_-123.8071,27.6555252925194,25,1
42.1091_-123.1972,40.8005117968799,6,1
45.3402_-123.2718,17.5789333125551,5,1
45.6508_-123.8033,29.1299865995005,58,1
32.9143_-108.2263,12.5298851531685,5,1
44.8119_-114.4748,18.8085923333807,4,1
39.9725_-121.054,20.4886155213811,12,1
40.3562_-123.534,25.1556788319838,13,1
41.6841_-123.007,23.3364224139897,8,1
33.8398_-109.7532,21.0587480273404,8,1
42.4767_-123.7909,13.6497464936783,3,1
38.6741_-122.8966,26.9279259313298,9,1
43.7814_-122.9604,43.8519961334409,10,1
46.9145_-111.0701,12.0063734416835,8,1
41.2901_-123.243,23.8632805234988,24,1
45.2049_-114.1384,15.4429887451589,8,1
41.7384_-123.5318,19.9405185475486,7,1
48.5524_-122.101,34.2800734820176,6,1
46.2931_-122.8964,39.1845322812632,13,1
47.2263_-123.8971,26.8370295823434,13,1
40.8535_-122.4324,22.8478915589638,15,1
47.0609_-123.9959,26.8497111636547,24,1
47.6765_-122.9416,32.4241620845607,20,1
48.7968_-117.445,22.3770400088932,9,1
45.0347_-114.3354,6.11505020594036,4,1
37.546_-105.4005,14.3796394542755,6,2
44.6494_-118.9608,18.5815952787545,7,1
42.639_-122.7785,20.4584034125519,5,1
49.9698_-125.4682,33.6166440157975,3,1
48.9411_-124.5582,29.158632030946,3,1
38.8761_-123.4875,18.6729798370699,10,1
48.7382_-118.3465,24.0761474589006,6,1
46.9177_-121.2309,28.4438428714172,7,1
39.3126_-123.7212,42.3990228666285,5,1
45.7998_-123.8116,29.3121150131654,32,1
42.1088_-123.2223,21.6442464436873,12,1
42.8167_-124.2703,32.0811827752452,18,1
45.1546_-122.3338,26.651571115011,10,1
45.6476_-123.3831,40.1315566568938,15,1
44.792_-118.2101,15.1129435247924,6,1
38.4096_-108.2635,14.7289676365058,6,2
47.9743_-122.9141,21.5878314024652,20,1
33.8036_-110.9468,14.6696553239783,6,1
44.4962_-122.2071,24.5698633279385,20,1
44.9026_-114.47,17.3976428378112,5,1
44.2001_-115.2492,21.6836417048187,5,1
46.591_-123.3128,35.7312985376826,17,1
48.7765_-121.5512,32.8268632273195,12,1
46.8866_-114.5036,12.3818532024591,8,1
48.2425_-114.839,21.6863968176678,4,1
44.4212_-122.4749,37.3058265089158,20,1
42.0379_-122.5006,31.5114963009846,3,1
32.8078_-107.743,8.84916528882753,4,1
41.2504_-123.5339,28.8943268837629,5,1
44.6136_-122.6139,32.31438984904,10,1
45.2841_-121.7121,23.3453956220545,6,1
40.3245_-121.7304,16.8283551211846,9,1
46.4893_-122.5892,28.9408266559211,25,1
41.0924_-122.1591,13.3428077934062,4,1
46.2363_-116.6823,20.4917991525709,4,1
48.2907_-118.0234,20.0670021612619,9,1
44.8659_-122.5418,23.6199704493204,15,1
50.3282_-119.819,15.666803889285,5,1
44.2035_-122.0016,28.6874878627669,30,1
46.9763_-114.4358,18.5716652648514,4,1
44.8654_-119.6416,20.5400275462608,11,1
46.6892_-123.1671,30.4878036762456,17,1
44.1205_-122.0113,46.2424646523521,8,1
42.6717_-124.2603,18.6374470917912,20,1
40.9465_-123.5273,31.7044083106019,5,1
44.5341_-121.5576,18.8974627035015,9,1
43.8799_-124.0213,28.9839982588164,60,1
45.8543_-114.8761,19.7795008606976,4,1
45.4577_-116.6997,15.6941697973217,12,1
42.6988_-124.0946,20.7971946782499,38,1
42.1616_-124.1857,27.7518022772722,26,1
42.3537_-122.9883,21.7446876859514,13,1
45.853_-113.1932,18.0345690202847,7,1
46.1379_-120.9371,28.4560437281599,7,1
48.3088_-118.9993,26.0017064258555,11,1
43.8308_-122.7839,38.0275682257603,10,1
46.27_-121.6548,34.1463020815986,9,1
42.2754_-122.3748,27.4384921647646,8,1
47.1348_-123.2277,30.6865307110989,19,1
47.1435_-121.1582,24.9378534967675,6,1
45.9385_-121.6243,23.5771528896809,15,1
44.7198_-123.5109,40.6611367596398,20,1
45.3039_-121.8452,29.9891896166495,6,1
40.5156_-111.6484,18.2090595181143,7,2
45.8778_-123.1383,27.9652604303512,15,1
43.9283_-122.0442,18.40495883331,18,1
44.1528_-123.6468,32.3018860612029,19,1
45.8931_-123.038,33.3219896476186,30,1
35.5624_-105.4342,10.9224649494416,2,1
39.4923_-108.1518,11.4315620125024,4,1
45.0207_-111.5672,9.21230978088954,6,1
43.8827_-122.8879,36.5287836146216,24,1
44.1008_-122.2173,37.5790458696142,5,1
45.5118_-111.3204,14.041892221282,4,1
43.3602_-122.2852,30.4604279499248,6,1
40.7661_-124.0083,40.7008132076351,19,1
46.8285_-122.3633,25.8936432421111,15,1
39.7082_-123.4052,26.382053436021,5,1
43.735_-122.6959,38.941084551544,11,1
33.7424_-109.3319,12.1408413411551,4,1
41.9385_-123.66,19.2273033998306,7,1
33.378_-108.6336,14.9020431275664,3,1
40.0667_-111.0614,10.7777097391563,7,2
44.1029_-123.8861,50.8365577029127,16,1
38.2557_-106.2556,11.1292487348024,6,1
44.2844_-107.3793,10.3885780047529,2,1
44.4952_-122.1363,23.2570544003707,20,1
42.8727_-122.7306,32.0180325839067,6,1
48.0129_-122.6747,29.9690471407855,8,1
41.94_-122.7442,22.4636136166254,6,1
48.7693_-117.3738,34.4996034935197,7,1
46.2186_-123.499,37.8768147093893,10,1
48.8362_-119.0474,20.0022410486625,9,1
46.9631_-113.9604,19.3071648034277,6,1
46.9499_-110.4742,16.3905012844415,2,1
43.8335_-122.7264,39.646613700912,11,1
47.7261_-122.0745,33.4272851248924,43,1
42.4648_-124.3332,21.5374550007421,20,1
44.9811_-122.6561,31.104054962352,11,1
45.4817_-116.6577,12.4388616508966,11,1
45.503_-112.7897,8.5764098615695,4,1
40.952_-123.2698,18.7967270643936,11,1
47.9902_-117.7818,29.3700773679422,9,1
40.0277_-123.7426,35.2433739690617,5,1
46.9742_-111.293,14.8541852735567,2,1
45.0654_-121.8508,24.1456395641909,3,1
43.2939_-123.7028,24.70581418314,21,1
42.3528_-123.77,43.1548649962071,16,1
35.7639_-106.4298,13.8301922531481,5,1
35.7324_-106.5022,17.1232528190384,3,1
45.2084_-123.6199,42.9077772820071,16,1
43.4452_-123.777,32.5003830786164,19,1
33.5906_-107.4273,11.5624161930123,3,2
45.3062_-114.2475,16.6988592412098,4,1
47.3803_-123.3941,31.1062797381118,11,1
39.7934_-123.7725,33.8246126238379,20,1
45.2675_-116.8255,17.8756480406343,9,1
40.5098_-123.8373,31.47271149188,14,1
46.8631_-116.6691,14.7644634508073,2,1
44.7941_-116.2402,15.647940726123,5,1
43.6857_-122.727,34.0113664692059,10,1
43.066_-123.7694,30.9170453546084,5,1
42.6799_-122.5562,26.9768559110687,6,1
48.3467_-116.2542,22.4418044047639,4,1
43.8825_-123.0899,31.9088671567397,15,1
41.296_-123.3349,26.919796847924,21,1
43.43_-123.2384,24.5590129475469,5,1
48.0156_-121.9458,35.174013291915,11,1
48.743_-119.1948,15.0527050840571,12,1
43.7767_-123.4198,35.368603646931,20,1
44.4277_-118.3241,16.5588051090339,12,1
44.6413_-122.341,30.0775695167109,3,1
46.3301_-117.69,22.4147792043068,6,1
42.2755_-123.7318,37.1003230431033,10,1
47.0351_-123.2979,34.1965187743128,15,1
48.1902_-117.4806,19.6833865813237,10,1
44.3801_-122.3471,26.0377064353647,18,1
39.4732_-122.8804,21.41522740029,6,1
42.8006_-124.3172,25.8720056222311,20,1
48.5858_-117.1716,29.2244761527661,9,1
46.1157_-122.6601,30.7509719329468,15,1
46.1874_-121.688,23.5351304725903,8,1
45.0074_-114.5849,12.8786161040337,4,1
46.5402_-112.5043,16.4410918477047,4,1
40.4496_-124.1363,32.8297901936665,7,1
40.5808_-123.8947,31.7218684486199,10,1
41.0626_-123.7274,23.7770166867124,9,1
45.3559_-114.6428,19.3978414394134,8,1
44.403_-122.3189,38.8967705352726,15,1
45.9903_-123.1057,47.4173613586218,25,1
40.9549_-122.1271,22.8449247296996,9,1
46.842_-114.6347,16.7704817670842,2,1
36.9515_-106.2358,14.1880067906887,2,1
43.4808_-123.6355,31.1822158142213,48,1
40.5794_-123.952,46.3923873161246,9,1
44.0202_-109.4349,14.732309983106,2,1
41.012_-123.6575,32.9389558679021,20,1
47.6265_-120.6275,23.5909036526447,6,1
44.5698_-121.9294,22.8595200537568,5,1
44.2818_-118.8341,17.4140333225099,6,1
48.3401_-114.9842,13.1002545278107,4,1
48.1077_-114.7846,19.4027647242523,4,1
48.0715_-122.2364,28.9728975339787,22,1
45.4824_-116.7733,24.2123433465761,7,1
49.7053_-126.0772,12.8211141399957,3,1
46.2906_-123.0329,32.1610667306975,14,1
42.0601_-124.0947,43.0995047721046,10,1
47.7712_-120.4829,16.8325137181174,9,1
43.6209_-107.053,11.4340068163815,2,1
40.5041_-124.1586,35.1350199660494,16,1
39.5623_-122.6584,20.3449024293341,6,1
44.3236_-122.5463,34.4479730859782,13,1
42.0109_-123.5694,18.3135777591577,27,1
39.0097_-104.9071,14.4198515261107,6,1
43.5363_-122.9413,28.741279415353,15,1
48.4868_-118.8559,33.3487805484259,6,1
38.3439_-106.6029,13.5736400442595,3,1
45.0168_-110.615,10.4595597040472,4,1
40.3569_-123.329,27.8005549349239,12,1
42.3605_-111.6119,16.8164893204491,7,2
43.3848_-122.8812,25.3621647423543,26,1
45.5223_-116.4117,25.4643186879062,4,1
43.1194_-122.8977,25.0715030703156,7,1
42.6408_-124.1675,46.8735103888654,9,1
38.4649_-108.4379,14.6959003312836,6,2
44.3275_-119.6747,19.0946840751377,6,1
48.3121_-118.9273,22.0083878429269,8,1
41.687_-123.3385,35.4374374755267,9,1
44.7233_-123.6255,34.4548490637758,16,1
45.8027_-123.6299,40.0641035755233,20,1
41.1844_-122.208,26.7837592728651,5,1
43.2861_-122.4874,31.993794929276,2,1
39.4935_-123.6775,29.3682660342897,10,1
45.7579_-123.6378,43.4044344809089,5,1
42.3077_-122.4612,24.0971391060009,10,1
44.4317_-109.6162,8.47671560122964,8,1
45.5261_-123.6356,37.5937414754803,5,1
48.1358_-109.6844,20.8798684796022,8,1
47.2488_-122.3217,33.7602989326352,2,1
44.8656_-114.7415,16.8934152356909,2,1
45.9477_-110.4446,12.4563304318972,4,1
47.5697_-112.9279,16.0328674989108,4,1
48.6552_-120.3979,18.0592598840684,12,1
38.7993_-105.9213,7.93981538346576,6,2
38.0668_-107.0567,10.5981417433627,6,1
32.9146_-107.8351,7.41729013313442,2,1
43.2435_-122.901,39.4325363715885,14,1
43.781_-122.2465,30.3933793408876,6,1
46.9335_-114.7679,23.1821640105511,6,1
45.7629_-116.8764,28.0895671204789,15,1
47.4472_-116.0763,30.8669639167707,6,1
42.625_-123.6988,21.0609828309267,6,1
43.1121_-109.2136,17.3072159717729,2,1
33.5097_-108.6371,21.7073891231541,4,1
40.0008_-121.6569,21.4220321144054,2,1
43.0414_-123.5731,29.5316320865972,40,1
40.7957_-121.842,30.4806674220601,7,1
48.4165_-120.1122,15.1179834080233,11,1
47.4159_-120.6538,26.0869772071872,6,1
44.9193_-122.5543,21.9399958872422,20,1
47.848_-117.1436,27.399141212425,6,1
44.4075_-119.9052,15.3107745971314,6,1
37.3683_-104.8319,16.7707263196137,4,1
44.7129_-113.9709,13.6413855323137,2,1
43.2665_-122.4275,32.0562450855283,11,1
37.5797_-105.3911,14.7471757971189,3,2
44.3157_-123.5077,35.9258919787963,11,1
42.6827_-124.4369,25.908,2,1
44.9544_-122.6146,38.3723971933896,12,1
45.9214_-117.5962,25.2043319257822,10,1
47.2425_-122.8902,25.3381071938342,15,1
44.4276_-122.8763,30.4785372995122,15,1
47.5498_-122.7639,28.2939136521112,16,1
42.4995_-123.6293,39.2683255763509,30,1
45.1095_-121.9119,26.7858496136286,4,1
45.8871_-121.5642,34.9711536260703,7,1
39.7716_-110.9284,12.785894248991,7,1
40.1927_-123.5184,30.1652176185083,7,1
45.5422_-123.2805,30.1388618273469,30,1
45.7898_-110.8064,15.9756243053291,6,1
46.6754_-121.607,46.123971817329,10,1
47.9892_-124.1715,28.7613701461161,16,1
39.2125_-105.0028,13.2697878149057,6,1
38.6123_-120.5644,38.9089654433155,13,1
42.5234_-122.3628,28.9084144484485,9,1
43.7358_-122.489,35.151709413499,4,1
46.8684_-111.2632,12.7114771548511,2,1
42.8106_-124.4649,29.7866437797045,26,1
45.4841_-122.0216,31.3093811508772,14,1
45.2062_-121.7768,23.4023341453608,12,1
44.4649_-122.549,38.30005023909,13,1
35.7746_-106.5118,18.3205145300105,4,2
47.3878_-121.0734,34.9918945498677,6,1
47.629_-124.3321,25.7227342293891,20,1
45.1803_-112.9761,10.0662577529752,4,1
36.9575_-105.1642,10.7732354530347,2,1
40.4056_-122.8662,31.9808666422279,6,1
48.029_-119.9525,25.1816887650455,13,1
47.8496_-120.617,31.7337604263067,9,1
40.0001_-121.0887,19.7697220737071,6,1
45.8468_-123.4546,33.2693208318634,31,1
46.5395_-123.1636,32.9897889594002,18,1
45.9217_-121.8695,32.6517225855371,22,1
42.2276_-124.0595,26.8175963882352,30,1
45.1192_-122.3686,31.1732578814198,40,1
40.4622_-123.4584,27.1856736568187,11,1
47.3636_-121.0301,30.9594230566962,2,1
43.854_-124.0198,31.6171628035067,11,1
48.2385_-117.618,26.016974583054,15,1
42.8905_-123.7893,30.3606672656592,11,1
48.8373_-115.0202,21.5879897342251,6,1
36.0594_-105.3328,13.8797343293779,2,1
44.5413_-118.7186,19.3644692794403,7,1
45.8902_-123.1048,44.7769345087731,19,1
42.1621_-122.7063,26.4986211087775,15,1
41.2561_-123.1363,25.8601795109259,11,1
43.4885_-122.6602,32.1823667855909,13,1
34.0524_-108.7277,13.2865503818035,8,1
42.5493_-124.0247,32.1204689642685,27,1
44.7748_-115.7606,19.2814275240048,8,1
43.0412_-122.7699,27.2637325286334,11,1
46.9398_-112.9133,17.3330051251636,4,1
43.8465_-123.3973,34.5981379198864,25,1
44.6605_-122.2636,23.5126062234573,6,1
42.6143_-109.345,15.1190150036106,3,1
43.2195_-122.1854,26.2283857307259,6,1
43.9573_-123.9898,33.7713670834692,9,1
46.2342_-115.4379,27.1645457871832,4,1
48.4281_-117.4113,33.8405542601964,6,1
44.2039_-122.207,26.3339674447599,12,1
48.4832_-116.3858,20.0540311462994,6,2
44.824_-115.2245,9.195906848425,8,1
39.003_-120.6663,25.1321128409387,8,1
45.3617_-116.7753,16.7631438401652,9,1
48.3285_-120.1193,21.5800113514511,12,1
44.3199_-122.3739,36.0753739952881,10,1
46.5204_-114.7168,20.1141059563191,4,1
35.5592_-105.4961,14.6747417036442,3,1
45.6997_-123.3142,33.1046592610089,10,1
40.428_-105.5326,13.9969103031493,5,2
42.8014_-109.5283,13.7992271460514,3,2
46.7326_-122.7926,31.6518942056665,12,1
46.9971_-121.2352,19.9490601930363,12,1
43.9563_-122.5894,40.0415519379738,10,1
36.2799_-112.0592,20.7036161009275,4,2
37.102_-121.9256,40.1487786853722,8,1
45.7855_-121.9103,25.314802903298,22,1
39.5011_-109.5768,11.9318916885886,4,1
44.1299_-123.7825,26.0789740193229,15,1
48.6659_-117.7694,24.0179196429103,2,1
42.4996_-122.3307,28.1804606560912,10,1
42.8715_-122.9359,20.3981614929238,5,1
39.5102_-123.5164,28.9593222266093,13,1
44.9619_-122.6813,42.4493178141548,9,1
45.6557_-123.6609,31.470583513261,5,1
43.0933_-124.1106,34.1143253637152,15,1
48.2088_-109.6516,13.5844020320241,4,1
47.2333_-121.6494,38.9772206331461,11,1
35.374_-111.7192,21.1126107515405,9,2
41.2395_-122.572,16.4479190391488,5,1
48.2541_-121.2228,17.2102520918088,40,1
41.414_-123.7021,27.251391955847,16,1
42.8979_-123.4994,19.8755531579897,3,1
42.0594_-123.5607,33.7544058797439,8,1
47.8478_-120.7712,23.5421912635601,6,1
42.0583_-123.4856,28.630370816421,6,1
48.2927_-117.7982,21.5381612492309,6,1
